commentId,comment,classification,comment_processed,word_phrase_list,harm,harm know,know,similarity_score,regression_weight
88689,"He listens, he knows his stuff, is proactive to help people find out what it is that is making life miserable.",0,listen know stuff practice help people find make life miserable,"['listen', 'listen know', 'listen know stuff', 'listen know stuff practice', 'listen know stuff practice help', 'listen know stuff practice help people', 'listen know stuff practice help people find', 'listen know stuff practice help people find make', 'listen know stuff practice help people find make life', 'listen know stuff practice help people find make life miserable', 'know', 'know stuff', 'know stuff practice', 'know stuff practice help', 'know stuff practice help people', 'know stuff practice help people find', 'know stuff practice help people find make', 'know stuff practice help people find make life', 'know stuff practice help people find make life miserable', 'stuff', 'stuff practice', 'stuff practice help', 'stuff practice help people', 'stuff practice help people find', 'stuff practice help people find make', 'stuff practice help people find make life', 'stuff practice help people find make life miserable', 'practice', 'practice help', 'practice help people', 'practice help people find', 'practice help people find make', 'practice help people find make life', 'practice help people find make life miserable', 'help', 'help people', 'help people find', 'help people find make', 'help people find make life', 'help people find make life miserable', 'people', 'people find', 'people find make', 'people find make life', 'people find make life miserable', 'find', 'find make', 'find make life', 'find make life miserable', 'make', 'make life', 'make life miserable', 'life', 'life miserable', 'miserable']",0,0,1,0.0344827586206896,0.0
125521,"She was bombarded for a review before she left because they knew once the swelling went down, her lips wouldn't look the same.",1,bombard review leave know swell go lip look,"['bombard', 'bombard review', 'bombard review leave', 'bombard review leave know', 'bombard review leave know swell', 'bombard review leave know swell go', 'bombard review leave know swell go lip', 'bombard review leave know swell go lip look', 'review', 'review leave', 'review leave know', 'review leave know swell', 'review leave know swell go', 'review leave know swell go lip', 'review leave know swell go lip look', 'leave', 'leave know', 'leave know swell', 'leave know swell go', 'leave know swell go lip', 'leave know swell go lip look', 'know', 'know swell', 'know swell go', 'know swell go lip', 'know swell go lip look', 'swell', 'swell go', 'swell go lip', 'swell go lip look', 'go', 'go lip', 'go lip look', 'lip', 'lip look', 'look']",0,0,1,0.0512820512820512,0.0
60352,He knows exactly what he's doing.,0,know precisely,"['know', 'know precisely', 'precisely']",0,0,1,0.3333333333333333,0.0
62208,"I know my blood pressure is better than when I first began going to her as far as her taking it, and so that I feel comfortable.",0,know blood pressure good begin go far take feel comfortable,"['know', 'know blood', 'know blood pressure', 'know blood pressure good', 'know blood pressure good begin', 'know blood pressure good begin go', 'know blood pressure good begin go far', 'know blood pressure good begin go far take', 'know blood pressure good begin go far take feel', 'know blood pressure good begin go far take feel comfortable', 'blood', 'blood pressure', 'blood pressure good', 'blood pressure good begin', 'blood pressure good begin go', 'blood pressure good begin go far', 'blood pressure good begin go far take', 'blood pressure good begin go far take feel', 'blood pressure good begin go far take feel comfortable', 'pressure', 'pressure good', 'pressure good begin', 'pressure good begin go', 'pressure good begin go far', 'pressure good begin go far take', 'pressure good begin go far take feel', 'pressure good begin go far take feel comfortable', 'good', 'good begin', 'good begin go', 'good begin go far', 'good begin go far take', 'good begin go far take feel', 'good begin go far take feel comfortable', 'begin', 'begin go', 'begin go far', 'begin go far take', 'begin go far take feel', 'begin go far take feel comfortable', 'go', 'go far', 'go far take', 'go far take feel', 'go far take feel comfortable', 'far', 'far take', 'far take feel', 'far take feel comfortable', 'take', 'take feel', 'take feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,1,0.0344827586206896,0.0
177573,When I got here I didnt know what to expect but I do give my score a 9/10.,0,get know expect score,"['get', 'get know', 'get know expect', 'get know expect score', 'know', 'know expect', 'know expect score', 'expect', 'expect score', 'score']",0,0,1,0.1538461538461538,0.0
135951,Patient care coordinator didn?t know what submental area was.,1,patient care coordinate know submental area,"['patient', 'patient care', 'patient care coordinate', 'patient care coordinate know', 'patient care coordinate know submental', 'patient care coordinate know submental area', 'care', 'care coordinate', 'care coordinate know', 'care coordinate know submental', 'care coordinate know submental area', 'coordinate', 'coordinate know', 'coordinate know submental', 'coordinate know submental area', 'know', 'know submental', 'know submental area', 'submental', 'submental area', 'area']",0,0,1,0.0833333333333333,0.0
83058,No one knows they are fake and,0,no know face,"['no', 'no know', 'no know face', 'know', 'know face', 'face']",0,0,1,0.2222222222222222,0.0
133721,"If I had known you had walk-in hours, we would have come to you sooner.",0,know walk hour come sooner,"['know', 'know walk', 'know walk hour', 'know walk hour come', 'know walk hour come sooner', 'walk', 'walk hour', 'walk hour come', 'walk hour come sooner', 'hour', 'hour come', 'hour come sooner', 'come', 'come sooner', 'sooner']",0,0,1,0.1111111111111111,0.0
123658,The team immediately knew the surgery he needed and took prompt action.,0,team immediately know surgery need take prompt action,"['team', 'team immediately', 'team immediately know', 'team immediately know surgery', 'team immediately know surgery need', 'team immediately know surgery need take', 'team immediately know surgery need take prompt', 'team immediately know surgery need take prompt action', 'immediately', 'immediately know', 'immediately know surgery', 'immediately know surgery need', 'immediately know surgery need take', 'immediately know surgery need take prompt', 'immediately know surgery need take prompt action', 'know', 'know surgery', 'know surgery need', 'know surgery need take', 'know surgery need take prompt', 'know surgery need take prompt action', 'surgery', 'surgery need', 'surgery need take', 'surgery need take prompt', 'surgery need take prompt action', 'need', 'need take', 'need take prompt', 'need take prompt action', 'take', 'take prompt', 'take prompt action', 'prompt', 'prompt action', 'action']",0,0,1,0.0512820512820512,0.0
90570,I would recommend this facility to anyone if they did not know where to go.,0,recommend facility not know,"['recommend', 'recommend facility', 'recommend facility not', 'recommend facility not know', 'facility', 'facility not', 'facility not know', 'not', 'not know', 'know']",0,0,1,0.1538461538461538,0.0
117367,"The reactions of all who have known me for years were very positive and it looks natural. ?Thank you, Dr. Barnett!",0,reaction know positive look natural thank dr earnest,"['reaction', 'reaction know', 'reaction know positive', 'reaction know positive look', 'reaction know positive look natural', 'reaction know positive look natural thank', 'reaction know positive look natural thank dr', 'reaction know positive look natural thank dr earnest', 'know', 'know positive', 'know positive look', 'know positive look natural', 'know positive look natural thank', 'know positive look natural thank dr', 'know positive look natural thank dr earnest', 'positive', 'positive look', 'positive look natural', 'positive look natural thank', 'positive look natural thank dr', 'positive look natural thank dr earnest', 'look', 'look natural', 'look natural thank', 'look natural thank dr', 'look natural thank dr earnest', 'natural', 'natural thank', 'natural thank dr', 'natural thank dr earnest', 'thank', 'thank dr', 'thank dr earnest', 'dr', 'dr earnest', 'earnest']",0,0,1,0.0512820512820512,0.0
128144,I have been seeing Dr. Meyers for some time know and he has always been very professional and caring.,0,see dr meyer time know professional dare,"['see', 'see dr', 'see dr meyer', 'see dr meyer time', 'see dr meyer time know', 'see dr meyer time know professional', 'see dr meyer time know professional dare', 'dr', 'dr meyer', 'dr meyer time', 'dr meyer time know', 'dr meyer time know professional', 'dr meyer time know professional dare', 'meyer', 'meyer time', 'meyer time know', 'meyer time know professional', 'meyer time know professional dare', 'time', 'time know', 'time know professional', 'time know professional dare', 'know', 'know professional', 'know professional dare', 'professional', 'professional dare', 'dare']",0,0,1,0.064516129032258,0.0
60479,Very delightful to talk to and knows what he is talking about,0,delightful talk know talk,"['delightful', 'delightful talk', 'delightful talk know', 'delightful talk know talk', 'talk', 'talk know', 'talk know talk', 'know', 'know talk', 'talk']",0,0,1,0.1538461538461538,0.0
