commentId,comment,classification,comment_processed,word_phrase_list,facility,far,hygienic,similarity_score
143169,Him and his staff has treated me excellent and Ive have nothing but a great experience and results so far.,0,staff treat excellent ve great experience result far,"['staff', 'staff treat', 'staff treat excellent', 'staff treat excellent ve', 'staff treat excellent ve great', 'staff treat excellent ve great experience', 'staff treat excellent ve great experience result', 'staff treat excellent ve great experience result far', 'treat', 'treat excellent', 'treat excellent ve', 'treat excellent ve great', 'treat excellent ve great experience', 'treat excellent ve great experience result', 'treat excellent ve great experience result far', 'excellent', 'excellent ve', 'excellent ve great', 'excellent ve great experience', 'excellent ve great experience result', 'excellent ve great experience result far', 've', 've great', 've great experience', 've great experience result', 've great experience result far', 'great', 'great experience', 'great experience result', 'great experience result far', 'experience', 'experience result', 'experience result far', 'result', 'result far', 'far']",0,1,0,0.2857142857142857
129901,It was very convenient that they had a full gym at their facility as well.,0,convenient grm facility,"['convenient', 'convenient grm', 'convenient grm facility', 'grm', 'grm facility', 'facility']",1,0,0,0.2857142857142857
106045,Mr. Sabol did an good job looking at everything as far as the whole body scan.,0,mister salol good job look far body,"['mister', 'mister salol', 'mister salol good', 'mister salol good job', 'mister salol good job look', 'mister salol good job look far', 'mister salol good job look far body', 'salol', 'salol good', 'salol good job', 'salol good job look', 'salol good job look far', 'salol good job look far body', 'good', 'good job', 'good job look', 'good job look far', 'good job look far body', 'job', 'job look', 'job look far', 'job look far body', 'look', 'look far', 'look far body', 'far', 'far body', 'body']",0,1,0,0.2857142857142857
83675,This is by far the most phenomenal cosmetic,0,far phenomenon cosmetic,"['far', 'far phenomenon', 'far phenomenon cosmetic', 'phenomenon', 'phenomenon cosmetic', 'cosmetic']",0,1,0,0.2857142857142857
159610,but just far enough out to still have their kind parking lot instead of trying to find uptown parking ????,0,far kind parking lot instead try find parking,"['far', 'far kind', 'far kind parking', 'far kind parking lot', 'far kind parking lot instead', 'far kind parking lot instead try', 'far kind parking lot instead try find', 'far kind parking lot instead try find parking', 'kind', 'kind parking', 'kind parking lot', 'kind parking lot instead', 'kind parking lot instead try', 'kind parking lot instead try find', 'kind parking lot instead try find parking', 'parking', 'parking lot', 'parking lot instead', 'parking lot instead try', 'parking lot instead try find', 'parking lot instead try find parking', 'lot', 'lot instead', 'lot instead try', 'lot instead try find', 'lot instead try find parking', 'instead', 'instead try', 'instead try find', 'instead try find parking', 'try', 'try find', 'try find parking', 'find', 'find parking', 'parking']",0,1,0,0.2857142857142857
101896,I saw all the best surgeons in Manhattan and Dr. Steven Pearlman was by far the best in my opinion.,0,see good surgeon far good opinion,"['see', 'see good', 'see good surgeon', 'see good surgeon far', 'see good surgeon far good', 'see good surgeon far good opinion', 'good', 'good surgeon', 'good surgeon far', 'good surgeon far good', 'good surgeon far good opinion', 'surgeon', 'surgeon far', 'surgeon far good', 'surgeon far good opinion', 'far', 'far good', 'far good opinion', 'good', 'good opinion', 'opinion']",0,1,0,0.2857142857142857
106172,"By far the best place in Miami for IV therapy, weight loss, anti aging medicine, and aesthetics!!!!",0,far good place four therapy weight loss anti rag medicine aesthetic,"['far', 'far good', 'far good place', 'far good place four', 'far good place four therapy', 'far good place four therapy weight', 'far good place four therapy weight loss', 'far good place four therapy weight loss anti', 'far good place four therapy weight loss anti rag', 'far good place four therapy weight loss anti rag medicine', 'far good place four therapy weight loss anti rag medicine aesthetic', 'good', 'good place', 'good place four', 'good place four therapy', 'good place four therapy weight', 'good place four therapy weight loss', 'good place four therapy weight loss anti', 'good place four therapy weight loss anti rag', 'good place four therapy weight loss anti rag medicine', 'good place four therapy weight loss anti rag medicine aesthetic', 'place', 'place four', 'place four therapy', 'place four therapy weight', 'place four therapy weight loss', 'place four therapy weight loss anti', 'place four therapy weight loss anti rag', 'place four therapy weight loss anti rag medicine', 'place four therapy weight loss anti rag medicine aesthetic', 'four', 'four therapy', 'four therapy weight', 'four therapy weight loss', 'four therapy weight loss anti', 'four therapy weight loss anti rag', 'four therapy weight loss anti rag medicine', 'four therapy weight loss anti rag medicine aesthetic', 'therapy', 'therapy weight', 'therapy weight loss', 'therapy weight loss anti', 'therapy weight loss anti rag', 'therapy weight loss anti rag medicine', 'therapy weight loss anti rag medicine aesthetic', 'weight', 'weight loss', 'weight loss anti', 'weight loss anti rag', 'weight loss anti rag medicine', 'weight loss anti rag medicine aesthetic', 'loss', 'loss anti', 'loss anti rag', 'loss anti rag medicine', 'loss anti rag medicine aesthetic', 'anti', 'anti rag', 'anti rag medicine', 'anti rag medicine aesthetic', 'rag', 'rag medicine', 'rag medicine aesthetic', 'medicine', 'medicine aesthetic', 'aesthetic']",0,1,0,0.2857142857142857
72094,Their facility is very clean and it has nice soothing music in the waiting room.,0,facility clean nice soothe music wait room,"['facility', 'facility clean', 'facility clean nice', 'facility clean nice soothe', 'facility clean nice soothe music', 'facility clean nice soothe music wait', 'facility clean nice soothe music wait room', 'clean', 'clean nice', 'clean nice soothe', 'clean nice soothe music', 'clean nice soothe music wait', 'clean nice soothe music wait room', 'nice', 'nice soothe', 'nice soothe music', 'nice soothe music wait', 'nice soothe music wait room', 'soothe', 'soothe music', 'soothe music wait', 'soothe music wait room', 'music', 'music wait', 'music wait room', 'wait', 'wait room', 'room']",1,0,0,0.2857142857142857
121367,Dr romanelli is an excellent doctor as far as personality also.,0,excellent doctor far personality,"['excellent', 'excellent doctor', 'excellent doctor far', 'excellent doctor far personality', 'doctor', 'doctor far', 'doctor far personality', 'far', 'far personality', 'personality']",0,1,0,0.2857142857142857
94583,I am pretty satisfied with the progress I have made so far,0,pretty satisfy progress far,"['pretty', 'pretty satisfy', 'pretty satisfy progress', 'pretty satisfy progress far', 'satisfy', 'satisfy progress', 'satisfy progress far', 'progress', 'progress far', 'far']",0,1,0,0.2857142857142857
102080,I consulted with a few other surgeons before and he was by far the best.,0,consult surgeon far good,"['consult', 'consult surgeon', 'consult surgeon far', 'consult surgeon far good', 'surgeon', 'surgeon far', 'surgeon far good', 'far', 'far good', 'good']",0,1,0,0.2857142857142857
91698,Tells me to schedule surgery then tells me to go to another facility.,1,tell schedule surgery tell facility,"['tell', 'tell schedule', 'tell schedule surgery', 'tell schedule surgery tell', 'tell schedule surgery tell facility', 'schedule', 'schedule surgery', 'schedule surgery tell', 'schedule surgery tell facility', 'surgery', 'surgery tell', 'surgery tell facility', 'tell', 'tell facility', 'facility']",1,0,0,0.2857142857142857
116373,The service and professional expertise at Georgia Eye Physicians far surpasses any that I have ever experienced!,0,service professional expertness eye doctor far surpass experience,"['service', 'service professional', 'service professional expertness', 'service professional expertness eye', 'service professional expertness eye doctor', 'service professional expertness eye doctor far', 'service professional expertness eye doctor far surpass', 'service professional expertness eye doctor far surpass experience', 'professional', 'professional expertness', 'professional expertness eye', 'professional expertness eye doctor', 'professional expertness eye doctor far', 'professional expertness eye doctor far surpass', 'professional expertness eye doctor far surpass experience', 'expertness', 'expertness eye', 'expertness eye doctor', 'expertness eye doctor far', 'expertness eye doctor far surpass', 'expertness eye doctor far surpass experience', 'eye', 'eye doctor', 'eye doctor far', 'eye doctor far surpass', 'eye doctor far surpass experience', 'doctor', 'doctor far', 'doctor far surpass', 'doctor far surpass experience', 'far', 'far surpass', 'far surpass experience', 'surpass', 'surpass experience', 'experience']",0,1,0,0.2857142857142857
