commentId,comment,classification,comment_processed,word_phrase_list,calm,sweetness,visit,similarity_score
67039,"I met my physician, new PCP, and staff at the APF for the first time, and although I had expectations that I would be treated in a kind and compassionate manner, the visit exceeded my expectations from start to finish.",0,meet doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start finish,"['meet', 'meet doctor', 'meet doctor new', 'meet doctor new pp', 'meet doctor new pp staff', 'meet doctor new pp staff apt', 'meet doctor new pp staff apt time', 'meet doctor new pp staff apt time expectation', 'meet doctor new pp staff apt time expectation treat', 'meet doctor new pp staff apt time expectation treat kind', 'meet doctor new pp staff apt time expectation treat kind compassionate', 'meet doctor new pp staff apt time expectation treat kind compassionate manner', 'meet doctor new pp staff apt time expectation treat kind compassionate manner visit', 'meet doctor new pp staff apt time expectation treat kind compassionate manner visit exceed', 'meet doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation', 'meet doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start', 'meet doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start finish', 'doctor', 'doctor new', 'doctor new pp', 'doctor new pp staff', 'doctor new pp staff apt', 'doctor new pp staff apt time', 'doctor new pp staff apt time expectation', 'doctor new pp staff apt time expectation treat', 'doctor new pp staff apt time expectation treat kind', 'doctor new pp staff apt time expectation treat kind compassionate', 'doctor new pp staff apt time expectation treat kind compassionate manner', 'doctor new pp staff apt time expectation treat kind compassionate manner visit', 'doctor new pp staff apt time expectation treat kind compassionate manner visit exceed', 'doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation', 'doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start', 'doctor new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start finish', 'new', 'new pp', 'new pp staff', 'new pp staff apt', 'new pp staff apt time', 'new pp staff apt time expectation', 'new pp staff apt time expectation treat', 'new pp staff apt time expectation treat kind', 'new pp staff apt time expectation treat kind compassionate', 'new pp staff apt time expectation treat kind compassionate manner', 'new pp staff apt time expectation treat kind compassionate manner visit', 'new pp staff apt time expectation treat kind compassionate manner visit exceed', 'new pp staff apt time expectation treat kind compassionate manner visit exceed expectation', 'new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start', 'new pp staff apt time expectation treat kind compassionate manner visit exceed expectation start finish', 'pp', 'pp staff', 'pp staff apt', 'pp staff apt time', 'pp staff apt time expectation', 'pp staff apt time expectation treat', 'pp staff apt time expectation treat kind', 'pp staff apt time expectation treat kind compassionate', 'pp staff apt time expectation treat kind compassionate manner', 'pp staff apt time expectation treat kind compassionate manner visit', 'pp staff apt time expectation treat kind compassionate manner visit exceed', 'pp staff apt time expectation treat kind compassionate manner visit exceed expectation', 'pp staff apt time expectation treat kind compassionate manner visit exceed expectation start', 'pp staff apt time expectation treat kind compassionate manner visit exceed expectation start finish', 'staff', 'staff apt', 'staff apt time', 'staff apt time expectation', 'staff apt time expectation treat', 'staff apt time expectation treat kind', 'staff apt time expectation treat kind compassionate', 'staff apt time expectation treat kind compassionate manner', 'staff apt time expectation treat kind compassionate manner visit', 'staff apt time expectation treat kind compassionate manner visit exceed', 'staff apt time expectation treat kind compassionate manner visit exceed expectation', 'staff apt time expectation treat kind compassionate manner visit exceed expectation start', 'staff apt time expectation treat kind compassionate manner visit exceed expectation start finish', 'apt', 'apt time', 'apt time expectation', 'apt time expectation treat', 'apt time expectation treat kind', 'apt time expectation treat kind compassionate', 'apt time expectation treat kind compassionate manner', 'apt time expectation treat kind compassionate manner visit', 'apt time expectation treat kind compassionate manner visit exceed', 'apt time expectation treat kind compassionate manner visit exceed expectation', 'apt time expectation treat kind compassionate manner visit exceed expectation start', 'apt time expectation treat kind compassionate manner visit exceed expectation start finish', 'time', 'time expectation', 'time expectation treat', 'time expectation treat kind', 'time expectation treat kind compassionate', 'time expectation treat kind compassionate manner', 'time expectation treat kind compassionate manner visit', 'time expectation treat kind compassionate manner visit exceed', 'time expectation treat kind compassionate manner visit exceed expectation', 'time expectation treat kind compassionate manner visit exceed expectation start', 'time expectation treat kind compassionate manner visit exceed expectation start finish', 'expectation', 'expectation treat', 'expectation treat kind', 'expectation treat kind compassionate', 'expectation treat kind compassionate manner', 'expectation treat kind compassionate manner visit', 'expectation treat kind compassionate manner visit exceed', 'expectation treat kind compassionate manner visit exceed expectation', 'expectation treat kind compassionate manner visit exceed expectation start', 'expectation treat kind compassionate manner visit exceed expectation start finish', 'treat', 'treat kind', 'treat kind compassionate', 'treat kind compassionate manner', 'treat kind compassionate manner visit', 'treat kind compassionate manner visit exceed', 'treat kind compassionate manner visit exceed expectation', 'treat kind compassionate manner visit exceed expectation start', 'treat kind compassionate manner visit exceed expectation start finish', 'kind', 'kind compassionate', 'kind compassionate manner', 'kind compassionate manner visit', 'kind compassionate manner visit exceed', 'kind compassionate manner visit exceed expectation', 'kind compassionate manner visit exceed expectation start', 'kind compassionate manner visit exceed expectation start finish', 'compassionate', 'compassionate manner', 'compassionate manner visit', 'compassionate manner visit exceed', 'compassionate manner visit exceed expectation', 'compassionate manner visit exceed expectation start', 'compassionate manner visit exceed expectation start finish', 'manner', 'manner visit', 'manner visit exceed', 'manner visit exceed expectation', 'manner visit exceed expectation start', 'manner visit exceed expectation start finish', 'visit', 'visit exceed', 'visit exceed expectation', 'visit exceed expectation start', 'visit exceed expectation start finish', 'exceed', 'exceed expectation', 'exceed expectation start', 'exceed expectation start finish', 'expectation', 'expectation start', 'expectation start finish', 'start', 'start finish', 'finish']",0,0,1,0.028248587570621476
176395,Very bad experience I agree think twice before you visit this doctor office .,1,bad experience agree think twice visit doctor office,"['bad', 'bad experience', 'bad experience agree', 'bad experience agree think', 'bad experience agree think twice', 'bad experience agree think twice visit', 'bad experience agree think twice visit doctor', 'bad experience agree think twice visit doctor office', 'experience', 'experience agree', 'experience agree think', 'experience agree think twice', 'experience agree think twice visit', 'experience agree think twice visit doctor', 'experience agree think twice visit doctor office', 'agree', 'agree think', 'agree think twice', 'agree think twice visit', 'agree think twice visit doctor', 'agree think twice visit doctor office', 'think', 'think twice', 'think twice visit', 'think twice visit doctor', 'think twice visit doctor office', 'twice', 'twice visit', 'twice visit doctor', 'twice visit doctor office', 'visit', 'visit doctor', 'visit doctor office', 'doctor', 'doctor office', 'office']",0,0,1,0.08333333333333334
98184,My visit w/ Dr. McNemar was fantastic.,0,visit w dr fantastic,"['visit', 'visit w', 'visit w dr', 'visit w dr fantastic', 'w', 'w dr', 'w dr fantastic', 'dr', 'dr fantastic', 'fantastic']",0,0,1,0.14705882352941177
77529,My visit was great.,0,visit great,"['visit', 'visit great', 'great']",0,0,1,0.18518518518518517
139901,"Visits are on schedule and the staff are concerned about your care,pain management, and rehabilitation.",0,visit schedule staff concerned carepain management rehabilitation,"['visit', 'visit schedule', 'visit schedule staff', 'visit schedule staff concerned', 'visit schedule staff concerned carepain', 'visit schedule staff concerned carepain management', 'visit schedule staff concerned carepain management rehabilitation', 'schedule', 'schedule staff', 'schedule staff concerned', 'schedule staff concerned carepain', 'schedule staff concerned carepain management', 'schedule staff concerned carepain management rehabilitation', 'staff', 'staff concerned', 'staff concerned carepain', 'staff concerned carepain management', 'staff concerned carepain management rehabilitation', 'concerned', 'concerned carepain', 'concerned carepain management', 'concerned carepain management rehabilitation', 'carepain', 'carepain management', 'carepain management rehabilitation', 'management', 'management rehabilitation', 'rehabilitation']",0,0,1,0.09615384615384617
168619,She made me feel calm and confident about getting Botox and filler for the first time.,0,feel calm confident get filler time,"['feel', 'feel calm', 'feel calm confident', 'feel calm confident get', 'feel calm confident get filler', 'feel calm confident get filler time', 'calm', 'calm confident', 'calm confident get', 'calm confident get filler', 'calm confident get filler time', 'confident', 'confident get', 'confident get filler', 'confident get filler time', 'get', 'get filler', 'get filler time', 'filler', 'filler time', 'time']",1,0,0,0.1111111111111111
114028,He was very nice and got to the bottom of my issues on my first visit.,0,nice get issue visit,"['nice', 'nice get', 'nice get issue', 'nice get issue visit', 'get', 'get issue', 'get issue visit', 'issue', 'issue visit', 'visit']",0,0,1,0.14705882352941177
147650,Each visit after surgery he personally saw me and talked about the next step.,0,visit surgery personally see talk step,"['visit', 'visit surgery', 'visit surgery personally', 'visit surgery personally see', 'visit surgery personally see talk', 'visit surgery personally see talk step', 'surgery', 'surgery personally', 'surgery personally see', 'surgery personally see talk', 'surgery personally see talk step', 'personally', 'personally see', 'personally see talk', 'personally see talk step', 'see', 'see talk', 'see talk step', 'talk', 'talk step', 'step']",0,0,1,0.1111111111111111
139903,"She has been very patient, sweet and welcoming during my each visit during the 9 months.",0,patient sweet welcome visit,"['patient', 'patient sweet', 'patient sweet welcome', 'patient sweet welcome visit', 'sweet', 'sweet welcome', 'sweet welcome visit', 'welcome', 'welcome visit', 'visit']",0,0,1,0.14705882352941177
94010,She makes the visit very easy.,0,make visit easy,"['make', 'make visit', 'make visit easy', 'visit', 'visit easy', 'easy']",0,0,1,0.16666666666666666
138655,"Dr. Fountain is always caring, soft and comfortable.even tho my visit hard news she makes me feel safe and i appreciate that.",0,dr fountain dare soft comfortableeven visit hard news make feel safe appreciate,"['dr', 'dr fountain', 'dr fountain dare', 'dr fountain dare soft', 'dr fountain dare soft comfortableeven', 'dr fountain dare soft comfortableeven visit', 'dr fountain dare soft comfortableeven visit hard', 'dr fountain dare soft comfortableeven visit hard news', 'dr fountain dare soft comfortableeven visit hard news make', 'dr fountain dare soft comfortableeven visit hard news make feel', 'dr fountain dare soft comfortableeven visit hard news make feel safe', 'dr fountain dare soft comfortableeven visit hard news make feel safe appreciate', 'fountain', 'fountain dare', 'fountain dare soft', 'fountain dare soft comfortableeven', 'fountain dare soft comfortableeven visit', 'fountain dare soft comfortableeven visit hard', 'fountain dare soft comfortableeven visit hard news', 'fountain dare soft comfortableeven visit hard news make', 'fountain dare soft comfortableeven visit hard news make feel', 'fountain dare soft comfortableeven visit hard news make feel safe', 'fountain dare soft comfortableeven visit hard news make feel safe appreciate', 'dare', 'dare soft', 'dare soft comfortableeven', 'dare soft comfortableeven visit', 'dare soft comfortableeven visit hard', 'dare soft comfortableeven visit hard news', 'dare soft comfortableeven visit hard news make', 'dare soft comfortableeven visit hard news make feel', 'dare soft comfortableeven visit hard news make feel safe', 'dare soft comfortableeven visit hard news make feel safe appreciate', 'soft', 'soft comfortableeven', 'soft comfortableeven visit', 'soft comfortableeven visit hard', 'soft comfortableeven visit hard news', 'soft comfortableeven visit hard news make', 'soft comfortableeven visit hard news make feel', 'soft comfortableeven visit hard news make feel safe', 'soft comfortableeven visit hard news make feel safe appreciate', 'comfortableeven', 'comfortableeven visit', 'comfortableeven visit hard', 'comfortableeven visit hard news', 'comfortableeven visit hard news make', 'comfortableeven visit hard news make feel', 'comfortableeven visit hard news make feel safe', 'comfortableeven visit hard news make feel safe appreciate', 'visit', 'visit hard', 'visit hard news', 'visit hard news make', 'visit hard news make feel', 'visit hard news make feel safe', 'visit hard news make feel safe appreciate', 'hard', 'hard news', 'hard news make', 'hard news make feel', 'hard news make feel safe', 'hard news make feel safe appreciate', 'news', 'news make', 'news make feel', 'news make feel safe', 'news make feel safe appreciate', 'make', 'make feel', 'make feel safe', 'make feel safe appreciate', 'feel', 'feel safe', 'feel safe appreciate', 'safe', 'safe appreciate', 'appreciate']",0,0,1,0.04901960784313726
