commentId,comment,classification,comment_processed,word_phrase_list,interest,interest personal,personal,personal life,life,similarity_score
109363,The issue that was a problem was reviewed and rectified by a personal phone call from Dr. Zaki.,0,issue problem review rectify personal phone,"['issue', 'issue problem', 'issue problem review', 'issue problem review rectify', 'issue problem review rectify personal', 'issue problem review rectify personal phone', 'problem', 'problem review', 'problem review rectify', 'problem review rectify personal', 'problem review rectify personal phone', 'review', 'review rectify', 'review rectify personal', 'review rectify personal phone', 'rectify', 'rectify personal', 'rectify personal phone', 'personal', 'personal phone', 'phone']",0,0,1,0,0,0.07407407407407407
83535,and provide personal service.,0,provide personal service,"['provide', 'provide personal', 'provide personal service', 'personal', 'personal service', 'service']",0,0,1,0,0,0.16666666666666666
88478,but alas he was unhelpful and was more interested in his damn cell phone ?.,1,ala helpful interest damn cell phone,"['ala', 'ala helpful', 'ala helpful interest', 'ala helpful interest damn', 'ala helpful interest damn cell', 'ala helpful interest damn cell phone', 'helpful', 'helpful interest', 'helpful interest damn', 'helpful interest damn cell', 'helpful interest damn cell phone', 'interest', 'interest damn', 'interest damn cell', 'interest damn cell phone', 'damn', 'damn cell', 'damn cell phone', 'cell', 'cell phone', 'phone']",1,0,0,0,0,0.07407407407407407
114731,I've spent my entire life self conscious about my appearance and unable to breathe properly.,1,spend entire life self conscious appearance unable breathe properly,"['spend', 'spend entire', 'spend entire life', 'spend entire life self', 'spend entire life self conscious', 'spend entire life self conscious appearance', 'spend entire life self conscious appearance unable', 'spend entire life self conscious appearance unable breathe', 'spend entire life self conscious appearance unable breathe properly', 'entire', 'entire life', 'entire life self', 'entire life self conscious', 'entire life self conscious appearance', 'entire life self conscious appearance unable', 'entire life self conscious appearance unable breathe', 'entire life self conscious appearance unable breathe properly', 'life', 'life self', 'life self conscious', 'life self conscious appearance', 'life self conscious appearance unable', 'life self conscious appearance unable breathe', 'life self conscious appearance unable breathe properly', 'self', 'self conscious', 'self conscious appearance', 'self conscious appearance unable', 'self conscious appearance unable breathe', 'self conscious appearance unable breathe properly', 'conscious', 'conscious appearance', 'conscious appearance unable', 'conscious appearance unable breathe', 'conscious appearance unable breathe properly', 'appearance', 'appearance unable', 'appearance unable breathe', 'appearance unable breathe properly', 'unable', 'unable breathe', 'unable breathe properly', 'breathe', 'breathe properly', 'properly']",0,0,0,0,1,0.0392156862745098
163471,He was personable and understanding of our feelings.,0,personal understanding feel,"['personal', 'personal understanding', 'personal understanding feel', 'understanding', 'understanding feel', 'feel']",0,0,1,0,0,0.16666666666666666
138981,"Overall, this is a practice I highly recommend to anyone interested in finding out what hair loss treatments might work best...",0,overall practice highly recommend interest find hair loss treatment work good,"['overall', 'overall practice', 'overall practice highly', 'overall practice highly recommend', 'overall practice highly recommend interest', 'overall practice highly recommend interest find', 'overall practice highly recommend interest find hair', 'overall practice highly recommend interest find hair loss', 'overall practice highly recommend interest find hair loss treatment', 'overall practice highly recommend interest find hair loss treatment work', 'overall practice highly recommend interest find hair loss treatment work good', 'practice', 'practice highly', 'practice highly recommend', 'practice highly recommend interest', 'practice highly recommend interest find', 'practice highly recommend interest find hair', 'practice highly recommend interest find hair loss', 'practice highly recommend interest find hair loss treatment', 'practice highly recommend interest find hair loss treatment work', 'practice highly recommend interest find hair loss treatment work good', 'highly', 'highly recommend', 'highly recommend interest', 'highly recommend interest find', 'highly recommend interest find hair', 'highly recommend interest find hair loss', 'highly recommend interest find hair loss treatment', 'highly recommend interest find hair loss treatment work', 'highly recommend interest find hair loss treatment work good', 'recommend', 'recommend interest', 'recommend interest find', 'recommend interest find hair', 'recommend interest find hair loss', 'recommend interest find hair loss treatment', 'recommend interest find hair loss treatment work', 'recommend interest find hair loss treatment work good', 'interest', 'interest find', 'interest find hair', 'interest find hair loss', 'interest find hair loss treatment', 'interest find hair loss treatment work', 'interest find hair loss treatment work good', 'find', 'find hair', 'find hair loss', 'find hair loss treatment', 'find hair loss treatment work', 'find hair loss treatment work good', 'hair', 'hair loss', 'hair loss treatment', 'hair loss treatment work', 'hair loss treatment work good', 'loss', 'loss treatment', 'loss treatment work', 'loss treatment work good', 'treatment', 'treatment work', 'treatment work good', 'work', 'work good', 'good']",1,0,0,0,0,0.027777777777777776
89313,"and his staff at RMA made a stressful time in my life, a million times better.",0,staff distressing time life time good,"['staff', 'staff distressing', 'staff distressing time', 'staff distressing time life', 'staff distressing time life time', 'staff distressing time life time good', 'distressing', 'distressing time', 'distressing time life', 'distressing time life time', 'distressing time life time good', 'time', 'time life', 'time life time', 'time life time good', 'life', 'life time', 'life time good', 'time', 'time good', 'good']",0,0,0,0,1,0.07407407407407407
108345,STAY AWAY...RUN FOR YOUR LIVES!,1,stay awayrun life,"['stay', 'stay awayrun', 'stay awayrun life', 'awayrun', 'awayrun life', 'life']",0,0,0,0,1,0.16666666666666666
117310,Never in my life have I ever been through this.,1,life,['life'],0,0,0,0,1,0.2857142857142857
65027,He's very personal and we come from the same town so we have a lot to talk about.,0,personal come town lot talk,"['personal', 'personal come', 'personal come town', 'personal come town lot', 'personal come town lot talk', 'come', 'come town', 'come town lot', 'come town lot talk', 'town', 'town lot', 'town lot talk', 'lot', 'lot talk', 'talk']",0,0,1,0,0,0.09523809523809523
174318,"He is personable, attentive and listens to your situations and finds a solution!!!",0,personal attentive listen situation find solution,"['personal', 'personal attentive', 'personal attentive listen', 'personal attentive listen situation', 'personal attentive listen situation find', 'personal attentive listen situation find solution', 'attentive', 'attentive listen', 'attentive listen situation', 'attentive listen situation find', 'attentive listen situation find solution', 'listen', 'listen situation', 'listen situation find', 'listen situation find solution', 'situation', 'situation find', 'situation find solution', 'find', 'find solution', 'solution']",0,0,1,0,0,0.07407407407407407
123546,"He seemed extremely rushed, with zero interest in getting to know me,",1,extremely rush interest get know,"['extremely', 'extremely rush', 'extremely rush interest', 'extremely rush interest get', 'extremely rush interest get know', 'rush', 'rush interest', 'rush interest get', 'rush interest get know', 'interest', 'interest get', 'interest get know', 'get', 'get know', 'know']",1,0,0,0,0,0.09523809523809523
