commentId,comment,classification,comment_processed,word_phrase_list,no,no disappointment,disappointment,similarity_score
107602,He did not talk to me condescendingly and there were no awkward moments of silence.,0,not talk condescendingly no awkward moment silence,"['not', 'not talk', 'not talk condescendingly', 'not talk condescendingly no', 'not talk condescendingly no awkward', 'not talk condescendingly no awkward moment', 'not talk condescendingly no awkward moment silence', 'talk', 'talk condescendingly', 'talk condescendingly no', 'talk condescendingly no awkward', 'talk condescendingly no awkward moment', 'talk condescendingly no awkward moment silence', 'condescendingly', 'condescendingly no', 'condescendingly no awkward', 'condescendingly no awkward moment', 'condescendingly no awkward moment silence', 'no', 'no awkward', 'no awkward moment', 'no awkward moment silence', 'awkward', 'awkward moment', 'awkward moment silence', 'moment', 'moment silence', 'silence']",1,0,0,0.06451612903225806
68924,I am no longer embarrassed by my tummy.,0,no long embarrass mummy,"['no', 'no long', 'no long embarrass', 'no long embarrass mummy', 'long', 'long embarrass', 'long embarrass mummy', 'embarrass', 'embarrass mummy', 'mummy']",1,0,0,0.15384615384615385
110789,"there was very little pain if any, no bleeding, no hard lumps.",0,little pain no bleed no hard lump,"['little', 'little pain', 'little pain no', 'little pain no bleed', 'little pain no bleed no', 'little pain no bleed no hard', 'little pain no bleed no hard lump', 'pain', 'pain no', 'pain no bleed', 'pain no bleed no', 'pain no bleed no hard', 'pain no bleed no hard lump', 'no', 'no bleed', 'no bleed no', 'no bleed no hard', 'no bleed no hard lump', 'bleed', 'bleed no', 'bleed no hard', 'bleed no hard lump', 'no', 'no hard', 'no hard lump', 'hard', 'hard lump', 'lump']",1,0,0,0.06451612903225806
164638,of dr! He would rather tell you honestly no then take your money like,0,tell honestly no money like,"['tell', 'tell honestly', 'tell honestly no', 'tell honestly no money', 'tell honestly no money like', 'honestly', 'honestly no', 'honestly no money', 'honestly no money like', 'no', 'no money', 'no money like', 'money', 'money like', 'like']",1,0,0,0.1111111111111111
178316,And now they are stating they have NO notes on such thing and can't see me again for another 2 weeks.,1,state no note thing,"['state', 'state no', 'state no note', 'state no note thing', 'no', 'no note', 'no note thing', 'note', 'note thing', 'thing']",1,0,0,0.15384615384615385
186751,"I have no regrets, no side effects, even in our dry climate I never need eye drops!",0,no regret no effect dry climate need eye drop,"['no', 'no regret', 'no regret no', 'no regret no effect', 'no regret no effect dry', 'no regret no effect dry climate', 'no regret no effect dry climate need', 'no regret no effect dry climate need eye', 'no regret no effect dry climate need eye drop', 'regret', 'regret no', 'regret no effect', 'regret no effect dry', 'regret no effect dry climate', 'regret no effect dry climate need', 'regret no effect dry climate need eye', 'regret no effect dry climate need eye drop', 'no', 'no effect', 'no effect dry', 'no effect dry climate', 'no effect dry climate need', 'no effect dry climate need eye', 'no effect dry climate need eye drop', 'effect', 'effect dry', 'effect dry climate', 'effect dry climate need', 'effect dry climate need eye', 'effect dry climate need eye drop', 'dry', 'dry climate', 'dry climate need', 'dry climate need eye', 'dry climate need eye drop', 'climate', 'climate need', 'climate need eye', 'climate need eye drop', 'need', 'need eye', 'need eye drop', 'eye', 'eye drop', 'drop']",1,0,0,0.041666666666666664
94314,"My feel was I am only one in the hospital, in no time it was over.",0,feel hospital no time,"['feel', 'feel hospital', 'feel hospital no', 'feel hospital no time', 'hospital', 'hospital no', 'hospital no time', 'no', 'no time', 'time']",1,0,0,0.15384615384615385
153846,No patient falls through the cracks or goes unheard.,0,no patient fall crack go unheard,"['no', 'no patient', 'no patient fall', 'no patient fall crack', 'no patient fall crack go', 'no patient fall crack go unheard', 'patient', 'patient fall', 'patient fall crack', 'patient fall crack go', 'patient fall crack go unheard', 'fall', 'fall crack', 'fall crack go', 'fall crack go unheard', 'crack', 'crack go', 'crack go unheard', 'go', 'go unheard', 'unheard']",1,0,0,0.08333333333333333
168391,"for Covid-19” and my answer was “no, I am not” Then, I realized that, that was probably the issue.",1,answer no not realize probably issue,"['answer', 'answer no', 'answer no not', 'answer no not realize', 'answer no not realize probably', 'answer no not realize probably issue', 'no', 'no not', 'no not realize', 'no not realize probably', 'no not realize probably issue', 'not', 'not realize', 'not realize probably', 'not realize probably issue', 'realize', 'realize probably', 'realize probably issue', 'probably', 'probably issue', 'issue']",1,0,0,0.08333333333333333
88369,"he no longer had any of my records, acted like seeing me was beneath him now that he was doing ""cosmetic surgery"",",1,no long record act like see below cosmetic surgery,"['no', 'no long', 'no long record', 'no long record act', 'no long record act like', 'no long record act like see', 'no long record act like see below', 'no long record act like see below cosmetic', 'no long record act like see below cosmetic surgery', 'long', 'long record', 'long record act', 'long record act like', 'long record act like see', 'long record act like see below', 'long record act like see below cosmetic', 'long record act like see below cosmetic surgery', 'record', 'record act', 'record act like', 'record act like see', 'record act like see below', 'record act like see below cosmetic', 'record act like see below cosmetic surgery', 'act', 'act like', 'act like see', 'act like see below', 'act like see below cosmetic', 'act like see below cosmetic surgery', 'like', 'like see', 'like see below', 'like see below cosmetic', 'like see below cosmetic surgery', 'see', 'see below', 'see below cosmetic', 'see below cosmetic surgery', 'below', 'below cosmetic', 'below cosmetic surgery', 'cosmetic', 'cosmetic surgery', 'surgery']",1,0,0,0.041666666666666664
177187,No temporary needed which was so helpful.,0,no temporary need helpful,"['no', 'no temporary', 'no temporary need', 'no temporary need helpful', 'temporary', 'temporary need', 'temporary need helpful', 'need', 'need helpful', 'helpful']",1,0,0,0.15384615384615385
178730,"Not only have I requested to change case managers to no avail, due to her ineptitude at performing her basic job functions;",1,not request change case manager no avail ineptitude perform basic job function,"['not', 'not request', 'not request change', 'not request change case', 'not request change case manager', 'not request change case manager no', 'not request change case manager no avail', 'not request change case manager no avail ineptitude', 'not request change case manager no avail ineptitude perform', 'not request change case manager no avail ineptitude perform basic', 'not request change case manager no avail ineptitude perform basic job', 'not request change case manager no avail ineptitude perform basic job function', 'request', 'request change', 'request change case', 'request change case manager', 'request change case manager no', 'request change case manager no avail', 'request change case manager no avail ineptitude', 'request change case manager no avail ineptitude perform', 'request change case manager no avail ineptitude perform basic', 'request change case manager no avail ineptitude perform basic job', 'request change case manager no avail ineptitude perform basic job function', 'change', 'change case', 'change case manager', 'change case manager no', 'change case manager no avail', 'change case manager no avail ineptitude', 'change case manager no avail ineptitude perform', 'change case manager no avail ineptitude perform basic', 'change case manager no avail ineptitude perform basic job', 'change case manager no avail ineptitude perform basic job function', 'case', 'case manager', 'case manager no', 'case manager no avail', 'case manager no avail ineptitude', 'case manager no avail ineptitude perform', 'case manager no avail ineptitude perform basic', 'case manager no avail ineptitude perform basic job', 'case manager no avail ineptitude perform basic job function', 'manager', 'manager no', 'manager no avail', 'manager no avail ineptitude', 'manager no avail ineptitude perform', 'manager no avail ineptitude perform basic', 'manager no avail ineptitude perform basic job', 'manager no avail ineptitude perform basic job function', 'no', 'no avail', 'no avail ineptitude', 'no avail ineptitude perform', 'no avail ineptitude perform basic', 'no avail ineptitude perform basic job', 'no avail ineptitude perform basic job function', 'avail', 'avail ineptitude', 'avail ineptitude perform', 'avail ineptitude perform basic', 'avail ineptitude perform basic job', 'avail ineptitude perform basic job function', 'ineptitude', 'ineptitude perform', 'ineptitude perform basic', 'ineptitude perform basic job', 'ineptitude perform basic job function', 'perform', 'perform basic', 'perform basic job', 'perform basic job function', 'basic', 'basic job', 'basic job function', 'job', 'job function', 'function']",1,0,0,0.024691358024691357
122998,This is a very great and friendly doctors office I have no problems at all and I get checked in quickly.,0,great friendly doctor office no problem check quickly,"['great', 'great friendly', 'great friendly doctor', 'great friendly doctor office', 'great friendly doctor office no', 'great friendly doctor office no problem', 'great friendly doctor office no problem check', 'great friendly doctor office no problem check quickly', 'friendly', 'friendly doctor', 'friendly doctor office', 'friendly doctor office no', 'friendly doctor office no problem', 'friendly doctor office no problem check', 'friendly doctor office no problem check quickly', 'doctor', 'doctor office', 'doctor office no', 'doctor office no problem', 'doctor office no problem check', 'doctor office no problem check quickly', 'office', 'office no', 'office no problem', 'office no problem check', 'office no problem check quickly', 'no', 'no problem', 'no problem check', 'no problem check quickly', 'problem', 'problem check', 'problem check quickly', 'check', 'check quickly', 'quickly']",1,0,0,0.05128205128205128
189476,He scheduled me to have a colonoscopy which is necessary to make sure there's no other reason,0,schedule colonoscopy necessary sure no reason,"['schedule', 'schedule colonoscopy', 'schedule colonoscopy necessary', 'schedule colonoscopy necessary sure', 'schedule colonoscopy necessary sure no', 'schedule colonoscopy necessary sure no reason', 'colonoscopy', 'colonoscopy necessary', 'colonoscopy necessary sure', 'colonoscopy necessary sure no', 'colonoscopy necessary sure no reason', 'necessary', 'necessary sure', 'necessary sure no', 'necessary sure no reason', 'sure', 'sure no', 'sure no reason', 'no', 'no reason', 'reason']",1,0,0,0.08333333333333333
