commentId,comment,classification,comment_processed,word_phrase_list,reception,reception incredibly,reception incredibly rude,incredibly,incredibly rude,rude,similarity_score
126624,The front desk reception is excellent.,0,desk reception excellent,"['desk', 'desk reception', 'desk reception excellent', 'reception', 'reception excellent', 'excellent']",1,0,0,0,0,0,0.16666666666666666
154237,"The one time I saw Dr. Daniel he was arrogant, rude, and most upsetting, dishonet.",1,time see daniel arrogant rude upset dishonest,"['time', 'time see', 'time see daniel', 'time see daniel arrogant', 'time see daniel arrogant rude', 'time see daniel arrogant rude upset', 'time see daniel arrogant rude upset dishonest', 'see', 'see daniel', 'see daniel arrogant', 'see daniel arrogant rude', 'see daniel arrogant rude upset', 'see daniel arrogant rude upset dishonest', 'daniel', 'daniel arrogant', 'daniel arrogant rude', 'daniel arrogant rude upset', 'daniel arrogant rude upset dishonest', 'arrogant', 'arrogant rude', 'arrogant rude upset', 'arrogant rude upset dishonest', 'rude', 'rude upset', 'rude upset dishonest', 'upset', 'upset dishonest', 'dishonest']",0,0,0,0,0,1,0.058823529411764705
159212,I was incredibly insecure from years of being bullied for my deformity.,1,incredibly insecure pull deformity,"['incredibly', 'incredibly insecure', 'incredibly insecure pull', 'incredibly insecure pull deformity', 'insecure', 'insecure pull', 'insecure pull deformity', 'pull', 'pull deformity', 'deformity']",0,0,0,1,0,0,0.125
190112,"and rude which my husband can attest to and blamed everything on my age, my skin, my expectations;",1,rude husband fat blame age skin expectation,"['rude', 'rude husband', 'rude husband fat', 'rude husband fat blame', 'rude husband fat blame age', 'rude husband fat blame age skin', 'rude husband fat blame age skin expectation', 'husband', 'husband fat', 'husband fat blame', 'husband fat blame age', 'husband fat blame age skin', 'husband fat blame age skin expectation', 'fat', 'fat blame', 'fat blame age', 'fat blame age skin', 'fat blame age skin expectation', 'blame', 'blame age', 'blame age skin', 'blame age skin expectation', 'age', 'age skin', 'age skin expectation', 'skin', 'skin expectation', 'expectation']",0,0,0,0,0,1,0.058823529411764705
123729,The receptionist was so nice and understanding and told me about options to pay for it.,0,reception nice understanding tell option pay,"['reception', 'reception nice', 'reception nice understanding', 'reception nice understanding tell', 'reception nice understanding tell option', 'reception nice understanding tell option pay', 'nice', 'nice understanding', 'nice understanding tell', 'nice understanding tell option', 'nice understanding tell option pay', 'understanding', 'understanding tell', 'understanding tell option', 'understanding tell option pay', 'tell', 'tell option', 'tell option pay', 'option', 'option pay', 'pay']",1,0,0,0,0,0,0.07407407407407407
118372,"Unfortunately, EVERY time I call or check in to the office the receptionists are incredibly rude.",1,unfortunately time check office receptionist incredibly rude,"['unfortunately', 'unfortunately time', 'unfortunately time check', 'unfortunately time check office', 'unfortunately time check office receptionist', 'unfortunately time check office receptionist incredibly', 'unfortunately time check office receptionist incredibly rude', 'time', 'time check', 'time check office', 'time check office receptionist', 'time check office receptionist incredibly', 'time check office receptionist incredibly rude', 'check', 'check office', 'check office receptionist', 'check office receptionist incredibly', 'check office receptionist incredibly rude', 'office', 'office receptionist', 'office receptionist incredibly', 'office receptionist incredibly rude', 'receptionist', 'receptionist incredibly', 'receptionist incredibly rude', 'incredibly', 'incredibly rude', 'rude']",0,0,0,1,1,1,0.17647058823529413
113613,The doctor is rude to my lady friends,1,rude lady friend,"['rude', 'rude lady', 'rude lady friend', 'lady', 'lady friend', 'friend']",0,0,0,0,0,1,0.16666666666666666
180389,"unfortunately, there office receptionist and staff step over there boundaries making decisions without consulting them",1,unfortunately office reception staff step boundary make decision consult,"['unfortunately', 'unfortunately office', 'unfortunately office reception', 'unfortunately office reception staff', 'unfortunately office reception staff step', 'unfortunately office reception staff step boundary', 'unfortunately office reception staff step boundary make', 'unfortunately office reception staff step boundary make decision', 'unfortunately office reception staff step boundary make decision consult', 'office', 'office reception', 'office reception staff', 'office reception staff step', 'office reception staff step boundary', 'office reception staff step boundary make', 'office reception staff step boundary make decision', 'office reception staff step boundary make decision consult', 'reception', 'reception staff', 'reception staff step', 'reception staff step boundary', 'reception staff step boundary make', 'reception staff step boundary make decision', 'reception staff step boundary make decision consult', 'staff', 'staff step', 'staff step boundary', 'staff step boundary make', 'staff step boundary make decision', 'staff step boundary make decision consult', 'step', 'step boundary', 'step boundary make', 'step boundary make decision', 'step boundary make decision consult', 'boundary', 'boundary make', 'boundary make decision', 'boundary make decision consult', 'make', 'make decision', 'make decision consult', 'decision', 'decision consult', 'consult']",1,0,0,0,0,0,0.0392156862745098
107524,"Horrible, rude, man with NO compassion.",1,atrocious rude man no compassion,"['atrocious', 'atrocious rude', 'atrocious rude man', 'atrocious rude man no', 'atrocious rude man no compassion', 'rude', 'rude man', 'rude man no', 'rude man no compassion', 'man', 'man no', 'man no compassion', 'no', 'no compassion', 'compassion']",0,0,0,0,0,1,0.09523809523809523
118435,and speaking with the receptionist at the Lakeview location was like the conversation from hell.,1,speak reception lakeview location like conversation hell,"['speak', 'speak reception', 'speak reception lakeview', 'speak reception lakeview location', 'speak reception lakeview location like', 'speak reception lakeview location like conversation', 'speak reception lakeview location like conversation hell', 'reception', 'reception lakeview', 'reception lakeview location', 'reception lakeview location like', 'reception lakeview location like conversation', 'reception lakeview location like conversation hell', 'lakeview', 'lakeview location', 'lakeview location like', 'lakeview location like conversation', 'lakeview location like conversation hell', 'location', 'location like', 'location like conversation', 'location like conversation hell', 'like', 'like conversation', 'like conversation hell', 'conversation', 'conversation hell', 'hell']",1,0,0,0,0,0,0.058823529411764705
176374,I have never once been rude to these people so I cannot understand why I get treated like this as a patient.,1,rude people not understand treat like patient,"['rude', 'rude people', 'rude people not', 'rude people not understand', 'rude people not understand treat', 'rude people not understand treat like', 'rude people not understand treat like patient', 'people', 'people not', 'people not understand', 'people not understand treat', 'people not understand treat like', 'people not understand treat like patient', 'not', 'not understand', 'not understand treat', 'not understand treat like', 'not understand treat like patient', 'understand', 'understand treat', 'understand treat like', 'understand treat like patient', 'treat', 'treat like', 'treat like patient', 'like', 'like patient', 'patient']",0,0,0,0,0,1,0.058823529411764705
101350,After surgery he was an very rude!.,1,surgery rude,"['surgery', 'surgery rude', 'rude']",0,0,0,0,0,1,0.2222222222222222
58626,The front desk personnel are rude and act like they are doing a favor for you by being there.,1,desk personnel rude act like favor,"['desk', 'desk personnel', 'desk personnel rude', 'desk personnel rude act', 'desk personnel rude act like', 'desk personnel rude act like favor', 'personnel', 'personnel rude', 'personnel rude act', 'personnel rude act like', 'personnel rude act like favor', 'rude', 'rude act', 'rude act like', 'rude act like favor', 'act', 'act like', 'act like favor', 'like', 'like favor', 'favor']",0,0,0,0,0,1,0.07407407407407407
170765,but when I called to reschedule one appointment they were rude and said it would be the last time they rescheduled for me.,1,call schedule appointment rude say time reschedule,"['call', 'call schedule', 'call schedule appointment', 'call schedule appointment rude', 'call schedule appointment rude say', 'call schedule appointment rude say time', 'call schedule appointment rude say time reschedule', 'schedule', 'schedule appointment', 'schedule appointment rude', 'schedule appointment rude say', 'schedule appointment rude say time', 'schedule appointment rude say time reschedule', 'appointment', 'appointment rude', 'appointment rude say', 'appointment rude say time', 'appointment rude say time reschedule', 'rude', 'rude say', 'rude say time', 'rude say time reschedule', 'say', 'say time', 'say time reschedule', 'time', 'time reschedule', 'reschedule']",0,0,0,0,0,1,0.058823529411764705
140022,Really enjoyed my visitation today and thought the staff members were incredibly nice and gave me an overall great experience.,0,enjoy visitation think staff member incredibly nice give overall great experience,"['enjoy', 'enjoy visitation', 'enjoy visitation think', 'enjoy visitation think staff', 'enjoy visitation think staff member', 'enjoy visitation think staff member incredibly', 'enjoy visitation think staff member incredibly nice', 'enjoy visitation think staff member incredibly nice give', 'enjoy visitation think staff member incredibly nice give overall', 'enjoy visitation think staff member incredibly nice give overall great', 'enjoy visitation think staff member incredibly nice give overall great experience', 'visitation', 'visitation think', 'visitation think staff', 'visitation think staff member', 'visitation think staff member incredibly', 'visitation think staff member incredibly nice', 'visitation think staff member incredibly nice give', 'visitation think staff member incredibly nice give overall', 'visitation think staff member incredibly nice give overall great', 'visitation think staff member incredibly nice give overall great experience', 'think', 'think staff', 'think staff member', 'think staff member incredibly', 'think staff member incredibly nice', 'think staff member incredibly nice give', 'think staff member incredibly nice give overall', 'think staff member incredibly nice give overall great', 'think staff member incredibly nice give overall great experience', 'staff', 'staff member', 'staff member incredibly', 'staff member incredibly nice', 'staff member incredibly nice give', 'staff member incredibly nice give overall', 'staff member incredibly nice give overall great', 'staff member incredibly nice give overall great experience', 'member', 'member incredibly', 'member incredibly nice', 'member incredibly nice give', 'member incredibly nice give overall', 'member incredibly nice give overall great', 'member incredibly nice give overall great experience', 'incredibly', 'incredibly nice', 'incredibly nice give', 'incredibly nice give overall', 'incredibly nice give overall great', 'incredibly nice give overall great experience', 'nice', 'nice give', 'nice give overall', 'nice give overall great', 'nice give overall great experience', 'give', 'give overall', 'give overall great', 'give overall great experience', 'overall', 'overall great', 'overall great experience', 'great', 'great experience', 'experience']",0,0,0,1,0,0,0.027777777777777776
