commentId,comment,classification,comment_processed,word_phrase_list,possible,expect,outline,similarity_score
101908,He didn't take the time to listen to me but expected me to listen to him!!!!,1,time listen expect listen,"['time', 'time listen', 'time listen expect', 'time listen expect listen', 'listen', 'listen expect', 'listen expect listen', 'expect', 'expect listen', 'listen']",0,1,0,0.125
122366,Dr. Swank is efficient and will do a good job but do not expect any conversation or comfort.,0,efficient good job not expect conversation comfort,"['efficient', 'efficient good', 'efficient good job', 'efficient good job not', 'efficient good job not expect', 'efficient good job not expect conversation', 'efficient good job not expect conversation comfort', 'good', 'good job', 'good job not', 'good job not expect', 'good job not expect conversation', 'good job not expect conversation comfort', 'job', 'job not', 'job not expect', 'job not expect conversation', 'job not expect conversation comfort', 'not', 'not expect', 'not expect conversation', 'not expect conversation comfort', 'expect', 'expect conversation', 'expect conversation comfort', 'conversation', 'conversation comfort', 'comfort']",0,1,0,0.058823529411764705
152931,Don?t expect to get or be able to reschedule an appointment.,1,expect able schedule appointment,"['expect', 'expect able', 'expect able schedule', 'expect able schedule appointment', 'able', 'able schedule', 'able schedule appointment', 'schedule', 'schedule appointment', 'appointment']",0,1,0,0.125
162941,"He is professional, smart, kind and exceptionally good at communicating the actual procedure and what results can be expected.",0,professional smart kind exceptionally good communicate actual procedure result expect,"['professional', 'professional smart', 'professional smart kind', 'professional smart kind exceptionally', 'professional smart kind exceptionally good', 'professional smart kind exceptionally good communicate', 'professional smart kind exceptionally good communicate actual', 'professional smart kind exceptionally good communicate actual procedure', 'professional smart kind exceptionally good communicate actual procedure result', 'professional smart kind exceptionally good communicate actual procedure result expect', 'smart', 'smart kind', 'smart kind exceptionally', 'smart kind exceptionally good', 'smart kind exceptionally good communicate', 'smart kind exceptionally good communicate actual', 'smart kind exceptionally good communicate actual procedure', 'smart kind exceptionally good communicate actual procedure result', 'smart kind exceptionally good communicate actual procedure result expect', 'kind', 'kind exceptionally', 'kind exceptionally good', 'kind exceptionally good communicate', 'kind exceptionally good communicate actual', 'kind exceptionally good communicate actual procedure', 'kind exceptionally good communicate actual procedure result', 'kind exceptionally good communicate actual procedure result expect', 'exceptionally', 'exceptionally good', 'exceptionally good communicate', 'exceptionally good communicate actual', 'exceptionally good communicate actual procedure', 'exceptionally good communicate actual procedure result', 'exceptionally good communicate actual procedure result expect', 'good', 'good communicate', 'good communicate actual', 'good communicate actual procedure', 'good communicate actual procedure result', 'good communicate actual procedure result expect', 'communicate', 'communicate actual', 'communicate actual procedure', 'communicate actual procedure result', 'communicate actual procedure result expect', 'actual', 'actual procedure', 'actual procedure result', 'actual procedure result expect', 'procedure', 'procedure result', 'procedure result expect', 'result', 'result expect', 'expect']",0,1,0,0.03278688524590164
139104,Surgery well explained and I knew what to expect.,0,surgery explain know expect,"['surgery', 'surgery explain', 'surgery explain know', 'surgery explain know expect', 'explain', 'explain know', 'explain know expect', 'know', 'know expect', 'expect']",0,1,0,0.125
138384,"I do not recommend Doctor Eric Joseph if you are expecting professionalism, sensitivity, or precision in your procedure.",1,not recommend doctor expect professionalism sensitivity preciseness procedure,"['not', 'not recommend', 'not recommend doctor', 'not recommend doctor expect', 'not recommend doctor expect professionalism', 'not recommend doctor expect professionalism sensitivity', 'not recommend doctor expect professionalism sensitivity preciseness', 'not recommend doctor expect professionalism sensitivity preciseness procedure', 'recommend', 'recommend doctor', 'recommend doctor expect', 'recommend doctor expect professionalism', 'recommend doctor expect professionalism sensitivity', 'recommend doctor expect professionalism sensitivity preciseness', 'recommend doctor expect professionalism sensitivity preciseness procedure', 'doctor', 'doctor expect', 'doctor expect professionalism', 'doctor expect professionalism sensitivity', 'doctor expect professionalism sensitivity preciseness', 'doctor expect professionalism sensitivity preciseness procedure', 'expect', 'expect professionalism', 'expect professionalism sensitivity', 'expect professionalism sensitivity preciseness', 'expect professionalism sensitivity preciseness procedure', 'professionalism', 'professionalism sensitivity', 'professionalism sensitivity preciseness', 'professionalism sensitivity preciseness procedure', 'sensitivity', 'sensitivity preciseness', 'sensitivity preciseness procedure', 'preciseness', 'preciseness procedure', 'procedure']",0,1,0,0.047619047619047616
74325,I don't remember anything and I had way less sensitivity than expected.,0,remember way sensitivity expect,"['remember', 'remember way', 'remember way sensitivity', 'remember way sensitivity expect', 'way', 'way sensitivity', 'way sensitivity expect', 'sensitivity', 'sensitivity expect', 'expect']",0,1,0,0.125
154034,You can trust that they will respect and address your concerns and offer you their very best services and recommendations possible.,0,trust respect address concern offer good service recommendation possible,"['trust', 'trust respect', 'trust respect address', 'trust respect address concern', 'trust respect address concern offer', 'trust respect address concern offer good', 'trust respect address concern offer good service', 'trust respect address concern offer good service recommendation', 'trust respect address concern offer good service recommendation possible', 'respect', 'respect address', 'respect address concern', 'respect address concern offer', 'respect address concern offer good', 'respect address concern offer good service', 'respect address concern offer good service recommendation', 'respect address concern offer good service recommendation possible', 'address', 'address concern', 'address concern offer', 'address concern offer good', 'address concern offer good service', 'address concern offer good service recommendation', 'address concern offer good service recommendation possible', 'concern', 'concern offer', 'concern offer good', 'concern offer good service', 'concern offer good service recommendation', 'concern offer good service recommendation possible', 'offer', 'offer good', 'offer good service', 'offer good service recommendation', 'offer good service recommendation possible', 'good', 'good service', 'good service recommendation', 'good service recommendation possible', 'service', 'service recommendation', 'service recommendation possible', 'recommendation', 'recommendation possible', 'possible']",1,0,0,0.0392156862745098
124503,This isn't always possible but it's really nice when it is.,0,possible nice,"['possible', 'possible nice', 'nice']",1,0,0,0.2222222222222222
173419,at check-in stating that it is possible that they could be up to 2 hours late,1,check state possible hour late,"['check', 'check state', 'check state possible', 'check state possible hour', 'check state possible hour late', 'state', 'state possible', 'state possible hour', 'state possible hour late', 'possible', 'possible hour', 'possible hour late', 'hour', 'hour late', 'late']",1,0,0,0.09523809523809523
