commentId,comment,classification,comment_processed,word_phrase_list,tell,tell post,post,similarity_score
97472,and I could tell he cares about every patient that walks through his door.,0,tell care patient walk door,"['tell', 'tell care', 'tell care patient', 'tell care patient walk', 'tell care patient walk door', 'care', 'care patient', 'care patient walk', 'care patient walk door', 'patient', 'patient walk', 'patient walk door', 'walk', 'walk door', 'door']",1,0,0,0.07936507936507936
147522,Heather refused to see me and STEPHANIE comes out and tells me since we can't seem to satisfy you,1,heather refuse stephanie come tell satisfy,"['heather', 'heather refuse', 'heather refuse stephanie', 'heather refuse stephanie come', 'heather refuse stephanie come tell', 'heather refuse stephanie come tell satisfy', 'refuse', 'refuse stephanie', 'refuse stephanie come', 'refuse stephanie come tell', 'refuse stephanie come tell satisfy', 'stephanie', 'stephanie come', 'stephanie come tell', 'stephanie come tell satisfy', 'come', 'come tell', 'come tell satisfy', 'tell', 'tell satisfy', 'satisfy']",1,0,0,0.0574712643678161
114401,I was promptly put in a boot and told to wear it for 8 weeks.,0,promptly boot tell wear,"['promptly', 'promptly boot', 'promptly boot tell', 'promptly boot tell wear', 'boot', 'boot tell', 'boot tell wear', 'tell', 'tell wear', 'wear']",1,0,0,0.11627906976744186
180339,"it on something other than injections that wouldn't last, I was told I could not.",1,injection tell not,"['injection', 'injection tell', 'injection tell not', 'tell', 'tell not', 'not']",1,0,0,0.18518518518518517
140987,I am 3 years post augmentation and I still love the work that he did.,0,year post pigmentation love work,"['year', 'year post', 'year post pigmentation', 'year post pigmentation love', 'year post pigmentation love work', 'post', 'post pigmentation', 'post pigmentation love', 'post pigmentation love work', 'pigmentation', 'pigmentation love', 'pigmentation love work', 'love', 'love work', 'work']",0,0,1,0.07936507936507936
135605,While waiting on the surgery table to start surgery they told my mom,1,wait surgery table start surgery tell mon,"['wait', 'wait surgery', 'wait surgery table', 'wait surgery table start', 'wait surgery table start surgery', 'wait surgery table start surgery tell', 'wait surgery table start surgery tell mon', 'surgery', 'surgery table', 'surgery table start', 'surgery table start surgery', 'surgery table start surgery tell', 'surgery table start surgery tell mon', 'table', 'table start', 'table start surgery', 'table start surgery tell', 'table start surgery tell mon', 'start', 'start surgery', 'start surgery tell', 'start surgery tell mon', 'surgery', 'surgery tell', 'surgery tell mon', 'tell', 'tell mon', 'mon']",1,0,0,0.043478260869565216
176924,They STILL check up on me and tell me about specials going on at GCPS.,0,check tell special go gap,"['check', 'check tell', 'check tell special', 'check tell special go', 'check tell special go gap', 'tell', 'tell special', 'tell special go', 'tell special go gap', 'special', 'special go', 'special go gap', 'go', 'go gap', 'gap']",1,0,0,0.07936507936507936
185308,I am 7 months post op and i am still unsatisfied with my results!,1,month post op unsatisfied result,"['month', 'month post', 'month post op', 'month post op unsatisfied', 'month post op unsatisfied result', 'post', 'post op', 'post op unsatisfied', 'post op unsatisfied result', 'op', 'op unsatisfied', 'op unsatisfied result', 'unsatisfied', 'unsatisfied result', 'result']",0,0,1,0.07936507936507936
102545,"He is honest, which I like, and told me that surgery is no guarantee,",0,honest like tell surgery no guarantee,"['honest', 'honest like', 'honest like tell', 'honest like tell surgery', 'honest like tell surgery no', 'honest like tell surgery no guarantee', 'like', 'like tell', 'like tell surgery', 'like tell surgery no', 'like tell surgery no guarantee', 'tell', 'tell surgery', 'tell surgery no', 'tell surgery no guarantee', 'surgery', 'surgery no', 'surgery no guarantee', 'no', 'no guarantee', 'guarantee']",1,0,0,0.0574712643678161
78791,His office made sure I came in very regularly post op for check-ups.,0,office sure come regularly post op check,"['office', 'office sure', 'office sure come', 'office sure come regularly', 'office sure come regularly post', 'office sure come regularly post op', 'office sure come regularly post op check', 'sure', 'sure come', 'sure come regularly', 'sure come regularly post', 'sure come regularly post op', 'sure come regularly post op check', 'come', 'come regularly', 'come regularly post', 'come regularly post op', 'come regularly post op check', 'regularly', 'regularly post', 'regularly post op', 'regularly post op check', 'post', 'post op', 'post op check', 'op', 'op check', 'check']",0,0,1,0.043478260869565216
124286,People comment on my results all the time telling me I look younger and ask if I have lost weight.,0,people comment result time tell look young ask lose weight,"['people', 'people comment', 'people comment result', 'people comment result time', 'people comment result time tell', 'people comment result time tell look', 'people comment result time tell look young', 'people comment result time tell look young ask', 'people comment result time tell look young ask lose', 'people comment result time tell look young ask lose weight', 'comment', 'comment result', 'comment result time', 'comment result time tell', 'comment result time tell look', 'comment result time tell look young', 'comment result time tell look young ask', 'comment result time tell look young ask lose', 'comment result time tell look young ask lose weight', 'result', 'result time', 'result time tell', 'result time tell look', 'result time tell look young', 'result time tell look young ask', 'result time tell look young ask lose', 'result time tell look young ask lose weight', 'time', 'time tell', 'time tell look', 'time tell look young', 'time tell look young ask', 'time tell look young ask lose', 'time tell look young ask lose weight', 'tell', 'tell look', 'tell look young', 'tell look young ask', 'tell look young ask lose', 'tell look young ask lose weight', 'look', 'look young', 'look young ask', 'look young ask lose', 'look young ask lose weight', 'young', 'young ask', 'young ask lose', 'young ask lose weight', 'ask', 'ask lose', 'ask lose weight', 'lose', 'lose weight', 'weight']",1,0,0,0.02242152466367713
164499,I wasn't prepared to be told NO when reaching out in the dark for mental health care.,1,prepare tell no reach dark mental health care,"['prepare', 'prepare tell', 'prepare tell no', 'prepare tell no reach', 'prepare tell no reach dark', 'prepare tell no reach dark mental', 'prepare tell no reach dark mental health', 'prepare tell no reach dark mental health care', 'tell', 'tell no', 'tell no reach', 'tell no reach dark', 'tell no reach dark mental', 'tell no reach dark mental health', 'tell no reach dark mental health care', 'no', 'no reach', 'no reach dark', 'no reach dark mental', 'no reach dark mental health', 'no reach dark mental health care', 'reach', 'reach dark', 'reach dark mental', 'reach dark mental health', 'reach dark mental health care', 'dark', 'dark mental', 'dark mental health', 'dark mental health care', 'mental', 'mental health', 'mental health care', 'health', 'health care', 'care']",1,0,0,0.034013605442176874
143511,wish I could say my money was well spent.I'll be posting pictures on the Real Self website,1,wish money spentill post picture real self webster,"['wish', 'wish money', 'wish money spentill', 'wish money spentill post', 'wish money spentill post picture', 'wish money spentill post picture real', 'wish money spentill post picture real self', 'wish money spentill post picture real self webster', 'money', 'money spentill', 'money spentill post', 'money spentill post picture', 'money spentill post picture real', 'money spentill post picture real self', 'money spentill post picture real self webster', 'spentill', 'spentill post', 'spentill post picture', 'spentill post picture real', 'spentill post picture real self', 'spentill post picture real self webster', 'post', 'post picture', 'post picture real', 'post picture real self', 'post picture real self webster', 'picture', 'picture real', 'picture real self', 'picture real self webster', 'real', 'real self', 'real self webster', 'self', 'self webster', 'webster']",0,0,1,0.034013605442176874
87022,I loved that on my last appointment the nurse told me to go live my life,0,love appointment nurse tell live life,"['love', 'love appointment', 'love appointment nurse', 'love appointment nurse tell', 'love appointment nurse tell live', 'love appointment nurse tell live life', 'appointment', 'appointment nurse', 'appointment nurse tell', 'appointment nurse tell live', 'appointment nurse tell live life', 'nurse', 'nurse tell', 'nurse tell live', 'nurse tell live life', 'tell', 'tell live', 'tell live life', 'live', 'live life', 'life']",1,0,0,0.0574712643678161
